"Region","RegionCode","Country","CountryCode","timePeriod","cvG","cvR","cvL","ratioStabilityG","ratioStabilityR","benefitStabilityG","benefitStabilityR","yieldG","yieldR","yieldL","ratioYieldG","ratioYieldR","benefitYieldG","benefitYieldR","asynchrony","diversity","instabilityTemp","instabilityPrec"
"Prov. Luxembourg (BE)","BE34","Belgium","BE",1985,0.106376938382237,0.134181482263175,0.166145747592331,0.64026278086426,0.80761309998986,"loser","loser",27804748.4265777,65906782.6754581,56420060.1832034,2.0291519749653,0.856058479762702,"winner","loser",0.199851073315084,3.25995081362649,-8.90830768163766,-8.1759185335364
"Prov. Luxembourg (BE)","BE34","Belgium","BE",2009,0.103615171842251,0.410852764377735,0.547457489306846,0.18926615100917,0.750474278647515,"loser","loser",26668053.2458765,57461002.6784326,61878963.3723296,2.32034047636745,1.07688624437379,"winner","winner",0.187415946771562,3.13249573353673,-12.4713650952233,-10.3950555565458
"Prov. Luxembourg (BE)","BE34","Belgium","BE",2001,0.0897205526496181,0.0640163825666344,0.10926149031815,0.821154391985387,0.585900689989033,"loser","loser",22517775.2579819,70478475.1929095,83958719.382498,3.7285530395698,1.19126753455848,"winner","winner",0.16261037346905,3.43403238898762,-20.9742569293925,-4.91271373904681
"Prov. Namur","BE35","Belgium","BE",1985,0.106376938382237,0.134181482263175,0.144906272937267,0.73410858084998,0.925988085562485,"loser","loser",27804748.4265777,65906782.6754581,42877067.4264701,1.54207715778091,0.65057139319951,"winner","loser",0.522905897331283,4.06058825348283,-8.61973922363766,-6.27411370616217
"Prov. Namur","BE35","Belgium","BE",1993,0.167135860520517,0.0691179281032305,0.0572322716228311,2.92030799724265,1.20767402976292,"winner","winner",24810101.620488,67263138.1045554,44014600.4975959,1.77405966210347,0.654364362679281,"winner","loser",0.614233764543022,4.32051633490465,-13.6277711698109,-5.93939165615756
"Prov. Namur","BE35","Belgium","BE",1977,0.0852582205286038,0.0685193643103608,0.0782834740138794,1.08909602700421,0.875272401659289,"winner","loser",30549150.9735981,47042502.7054166,31561730.9812539,1.03314592960475,0.670919469971562,"winner","loser",0.740332507606528,3.89927890535932,-15.894081041275,-10.868868651492
"Prov. Namur","BE35","Belgium","BE",2009,0.103615171842251,0.410852764377735,0.264378093837135,0.391920413444241,1.55403482344052,"loser","winner",26668053.2458765,57461002.6784326,42222433.567905,1.58325893452435,0.734801545392328,"winner","loser",0.595690702073029,4.50414994881651,-13.0252752611146,-12.0379890001899
"Prov. Namur","BE35","Belgium","BE",2001,0.0897205526496181,0.0640163825666344,0.070462616626036,1.27330713711342,0.908515545291009,"winner","loser",22517775.2579819,70478475.1929095,49085033.4708773,2.17983494854706,0.696454248428682,"winner","loser",0.516041877781708,4.40948488380586,-29.4248930827162,-5.23272304801434
"Praha","CZ01","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0758683535851381,1.36572321588573,4.92307539949031,"winner","winner",26668053.2458765,19267512.1652986,20415928.267998,0.765557503570485,1.05960375646046,"loser","winner",0.642323057683395,3.38882831988091,-19.6528525571489,-5.85263452171823
"Praha","CZ01","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.097256004751671,1.71851456316013,0.324023352742362,"winner","loser",24810101.620488,14312705.065101,14509409.3899982,0.584818619929246,1.01374333670697,"loser","winner",0.781449922442077,3.04914167389525,-13.2257773701968,-6.97409038884657
"Praha","CZ01","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.169423419491741,0.529564052707552,0.738075202923692,"loser","loser",22517775.2579819,15993569.8669589,17746914.1502887,0.788129108980156,1.10962807540248,"loser","winner",0.428939099252507,3.32895494039206,-28.0532814557915,-4.22421268120871
"Strední Cechy","CZ02","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.120857728500401,0.742365041630918,1.03466469437226,"loser","winner",22517775.2579819,15993569.8669589,16563884.8697812,0.735591535132221,1.03565901844094,"loser","winner",0.367538932990539,4.32161731324389,-24.9962752430756,-5.00603673990009
"Strední Cechy","CZ02","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0840997012256173,1.23205160461009,4.44122416241182,"winner","winner",26668053.2458765,19267512.1652986,18715014.662859,0.701776559777672,0.971324917420597,"loser","loser",0.489579371266029,4.16798225591497,-17.0081280013879,-6.86753663557829
"Strední Cechy","CZ02","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.054041515887951,3.09273079731987,0.583129770069786,"winner","loser",24810101.620488,14312705.065101,14342018.8157308,0.578071748157904,1.0020480929703,"loser","winner",0.813103539798444,3.38793521713362,-11.9428240004253,-7.41734774371736
"Jihozápad","CZ03","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0840143685544264,1.23330298882299,4.44573507557651,"winner","winner",26668053.2458765,19267512.1652986,16391972.4373479,0.614667005732129,0.850757082529335,"loser","loser",0.470810672270819,3.41942434882614,-16.1470367893964,-7.73946016147864
"Jihozápad","CZ03","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.0398307721024032,4.1961491504814,0.791177651614295,"winner","loser",24810101.620488,14312705.065101,12919067.1341546,0.520718025736987,0.90262931258574,"loser","loser",0.670900040051485,2.84072460185464,-11.6092061588654,-6.29125735426541
"Jihozápad","CZ03","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.152755876171259,0.587345998716476,0.818608277832788,"loser","loser",22517775.2579819,15993569.8669589,14341279.5034611,0.636887052080222,0.896690333850275,"loser","loser",0.302211887431162,3.51598704604157,-24.1204540161704,-4.65786178352973
"Severozápad","CZ04","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.123858014930885,0.724382291284773,1.00960139552673,"loser","winner",22517775.2579819,15993569.8669589,15563458.2170092,0.691163227215017,0.973107214116203,"loser","loser",0.421823348436601,3.83361384256137,-26.8813229056195,-4.97056922744461
"Severozápad","CZ04","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0805563100535825,1.28624525842023,4.63657812636138,"winner","winner",26668053.2458765,19267512.1652986,17918589.4264508,0.671912166262883,0.929989781385619,"loser","loser",0.538886873636389,3.6803279935583,-15.2735785525025,-7.55714335128759
"Severozápad","CZ04","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.107064995468146,1.56106914112973,0.294337253704356,"winner","loser",24810101.620488,14312705.065101,12604134.0411708,0.508024281156607,0.880625568950188,"loser","loser",0.603387628577804,3.33638621375861,-11.8705349184224,-7.15925014350801
"Severovýchod","CZ05","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.117846806158124,0.761332068085352,1.06109981931634,"loser","winner",22517775.2579819,15993569.8669589,16705860.4809694,0.741896581237421,1.04453606167576,"loser","winner",0.408476539213937,4.29144406297755,-18.3358010489731,-8.37406342349102
"Severovýchod","CZ05","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0779666021229458,1.32896867403378,4.79058487820008,"winner","winner",26668053.2458765,19267512.1652986,19055842.8552309,0.714556952453115,0.989014185731312,"loser","loser",0.542140431023556,4.29486793849409,-13.6725053223528,-6.72652640840429
"Severovýchod","CZ05","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.0231716152503451,7.21295683165758,1.3599922315944,"winner","winner",24810101.620488,14312705.065101,15237265.2187551,0.614155695604737,1.06459716380997,"loser","winner",0.953936381439984,3.38278856294377,-10.0270850939483,-8.14701813413574
"Jihovýchod","CZ06","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.10693906542134,0.968917873314176,3.49269580450523,"loser","winner",26668053.2458765,19267512.1652986,17364658.7750056,0.651140846874174,0.901240317173896,"loser","loser",0.307600880898894,4.43672410840871,-14.6643348592161,-5.87598469941089
"Jihovýchod","CZ06","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.0742445260492876,2.25115398284802,0.424451719350237,"winner","loser",24810101.620488,14312705.065101,14352093.7998755,0.578477832111081,1.00275201190798,"loser","winner",0.647793345423582,3.3261394440919,-9.99999857637633,-9.92204811216062
"Jihovýchod","CZ06","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.142103825663429,0.631373238762201,0.879970853265876,"loser","loser",22517775.2579819,15993569.8669589,15435345.3999302,0.685473818931505,0.965096943854797,"loser","loser",0.403840131174608,4.54490099395773,-18.4881343451042,-6.89400722175298
"Strední Morava","CZ07","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.113459761622034,0.790769796859806,1.10212839277734,"loser","winner",22517775.2579819,15993569.8669589,17926718.3846872,0.796114100052256,1.12087035813824,"loser","winner",0.591843021963765,4.47893508171642,-17.8690670435469,-8.28009817166834
"Strední Morava","CZ07","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.080064636256555,1.29414404020061,4.66505117113108,"winner","winner",26668053.2458765,19267512.1652986,19921716.2748834,0.747025517431187,1.03395374057492,"loser","winner",0.623385146885419,4.47685331723282,-14.883362788117,-5.17939331381475
"Strední Morava","CZ07","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.0424494828295011,3.93728849870376,0.742369862561973,"winner","loser",24810101.620488,14312705.065101,16598925.3505018,0.669038990827613,1.15973362652287,"loser","winner",0.892957804223982,3.43215897268401,-10.6504990206808,-6.87251853784853
"Moravskoslezsko","CZ08","Czech Republic","CZ",2001,0.0897205526496181,0.125047224721393,0.110749354942456,0.810122575397717,1.12910115626737,"loser","winner",22517775.2579819,15993569.8669589,16313556.3499105,0.724474605639729,1.02000719574262,"loser","winner",0.483545247300588,4.36881266228579,-17.9282902082426,-9.83115441588705
"Moravskoslezsko","CZ08","Czech Republic","CZ",2009,0.103615171842251,0.373505625134826,0.0795158873836693,1.30307508664653,4.69724526034196,"winner","winner",26668053.2458765,19267512.1652986,18729576.1604093,0.702322587544156,0.972080671325169,"loser","loser",0.585674594140435,4.39728101263133,-14.5035810939786,-4.62607074451627
"Moravskoslezsko","CZ08","Czech Republic","CZ",1993,0.167135860520517,0.0315132167339635,0.0783235201616597,2.13391660864513,0.402346787643358,"winner","loser",24810101.620488,14312705.065101,13932797.0136573,0.561577587499751,0.973456586318543,"loser","loser",0.603828847103376,3.32275851082302,-10.3640294334616,-9.83852113960553
"Germany","DE1","Germany","DE",1985,0.106376938382237,0.0954641247647147,0.0681796205767074,1.5602453853869,1.40018562669046,"winner","winner",27804748.4265777,55157609.1254275,53812639.8385151,1.93537589381954,0.975615888573887,"winner","loser",0.539702470583337,3.42976384650235,-16.9849957294766,-6.23080542112787
"Germany","DE1","Germany","DE",1993,0.167135860520517,0.196999888138617,0.0693900726285031,2.40864224793827,2.83902121263519,"winner","winner",24810101.620488,51831121.7482314,49322017.4087666,1.98798127324222,0.951590776837654,"winner","loser",0.18774851796117,3.5194479703864,-14.6159590896453,-10.7217612108538
"Germany","DE1","Germany","DE",2001,0.0897205526496181,0.22966232788327,0.496733123941721,0.180621239706464,0.46234550669952,"loser","loser",22517775.2579819,40171790.0984204,32363652.8415721,1.43724912744655,0.805631333885832,"winner","loser",0.169422357574356,3.75433874144258,-28.6117763924668,-4.95956280856377
"Germany","DE1","Germany","DE",2009,0.103615171842251,0.106001736718526,0.108124778026317,0.958292573946656,0.980364895572086,"loser","loser",26668053.2458765,54101526.7858374,51626522.4022121,1.93589392994761,0.954252596356056,"winner","loser",0.336564769737914,4.10763445513202,-18.700536361075,-6.94667688490738
"Germany","DE1","Germany","DE",1977,0.0852582205286038,0.0845977106054446,0.0833318925922936,1.02311633489155,1.01519007877745,"winner","winner",30549150.9735981,46591841.899545,53208028.5501103,1.74171873372504,1.14200311429692,"winner","winner",0.189677009721145,3.32992725243009,-18.8556797500463,-20.4756362453079
"Germany","DE2","Germany","DE",1977,0.0852582205286038,0.0845977106054446,0.0840374692273054,1.01452627396473,1.00666656651242,"winner","winner",30549150.9735981,46591841.899545,62193599.7136691,2.03585362380184,1.33486029266159,"winner","winner",0.29998967807094,3.42591730270033,-15.8607818835971,-8.92685377197791
"Germany","DE2","Germany","DE",1985,0.106376938382237,0.0954641247647147,0.0568644477869944,1.87071083114548,1.6788015795442,"winner","winner",27804748.4265777,55157609.1254275,68061911.8764231,2.44785210181455,1.23395326511799,"winner","winner",0.434040651086864,3.70176154201144,-13.7565865393642,-9.26645532481094
"Germany","DE2","Germany","DE",1993,0.167135860520517,0.196999888138617,0.0570257576118545,2.93088364837039,3.4545773066181,"winner","winner",24810101.620488,51831121.7482314,65693161.9634567,2.64783929418522,1.26744627065105,"winner","winner",0.241224896769353,3.97680241763873,-13.8784860825618,-11.3839883893026
"Germany","DE2","Germany","DE",2001,0.0897205526496181,0.22966232788327,0.274690886894912,0.326623695688683,0.836075526492193,"loser","loser",22517775.2579819,40171790.0984204,48634609.3806401,2.15983190272763,1.21066572491507,"winner","winner",0.181988422260438,4.7376454053957,-26.9406817100177,-4.73385439540791
"Germany","DE2","Germany","DE",2009,0.103615171842251,0.106001736718526,0.112812800192545,0.918469993346536,0.939625082770801,"loser","loser",26668053.2458765,54101526.7858374,62508396.5274604,2.34394299243142,1.15539061910215,"winner","winner",0.306859120610204,4.48326157223875,-18.2189099447629,-8.36872181894256
"Germany","DE4","Germany","DE",1993,0.167135860520517,0.196999888138617,0.0760660393886026,2.19724678534479,2.58985336586533,"winner","winner",24810101.620488,51831121.7482314,44976238.1673892,1.81281958677058,0.86774579924896,"winner","loser",0.870628203511759,5.04634563808784,-13.4402326632842,-9.16496635274473
"Germany","DE4","Germany","DE",2001,0.0897205526496181,0.22966232788327,0.247379127590566,0.362684408840319,0.928381994552839,"loser","loser",22517775.2579819,40171790.0984204,35282744.5269717,1.56688412255402,0.878296546918356,"winner","loser",0.370417616662028,5.02749575044286,-30.0702647333015,-4.34117965194092
"Germany","DE4","Germany","DE",2009,0.103615171842251,0.106001736718526,0.0802789339091797,1.29068943490793,1.32041784259924,"winner","winner",26668053.2458765,54101526.7858374,48412366.7786302,1.8153693609456,0.894842893626129,"winner","loser",0.581670494498202,4.73769584520623,-16.7411514333855,-7.31861305684535
"Germany","DE5","Germany","DE",1977,0.0852582205286038,0.0845977106054446,0.267936008835876,0.31820366698389,0.31573848910045,"loser","loser",30549150.9735981,46591841.899545,64596541.6666667,2.11451184756309,1.38643459955803,"winner","winner",0.153761877760111,1.86104706341896,-18.3149876024203,-10.4125646720111
"Germany","DE5","Germany","DE",1993,0.167135860520517,0.196999888138617,1.49375037568531,0.11189008768874,0.131882737132861,"loser","loser",24810101.620488,51831121.7482314,17498000,0.705277240200832,0.337596397874546,"loser","loser",0.00155722627396582,2.86316806242484,-13.0043884053958,-5.0635257277518
"Germany","DE6","Germany","DE",1977,0.0852582205286038,0.0845977106054446,0.0957169009552451,0.890733190039954,0.883832528646121,"loser","loser",30549150.9735981,46591841.899545,40130343.6147186,1.31363204330624,0.861316959763948,"winner","loser",0.57064798853759,2.5855909836032,-17.3397487067299,-6.64355434987647
"Germany","DE6","Germany","DE",1985,0.106376938382237,0.0954641247647147,0.132274905653397,0.804211031992564,0.721710019698383,"loser","loser",27804748.4265777,55157609.1254275,43678544.8275862,1.5709023565858,0.791886115445322,"winner","loser",0.278359531861228,2.78917322432657,-11.9087727583277,-8.5728522023589
"Germany","DE6","Germany","DE",1993,0.167135860520517,0.196999888138617,0.629489431486801,0.265510193119139,0.31295185953054,"loser","loser",24810101.620488,51831121.7482314,26924015.2631579,1.08520374785262,0.519456541842577,"winner","loser",0.168559553090071,2.86222646666061,-13.5712835445745,-5.36069057527224
